x (Molar Fraction),Molar Volume (cm³/mol),"Shear Velocity (vS, m/s)","Bulk Modulus (B, GPa)",Poisson's Ratio (σ),Density (g/cm³),"Hardness (H, GPa)"
0.020877989,44.69640402,4731.798707,122.054167,0.280773932,3.343398995,11.41747741
0.047381755,44.88150065,4648.936451,118.8366282,0.272076202,3.297124837,11.2955655
0.020505344,46.61136834,4363.567565,104.8118211,0.27106638,2.864657916,8.581135608
0.036351335,43.03332162,4484.957557,120.3285918,0.273244319,3.759169596,11.36406668
0.037324571,45.72339032,4350.364419,116.6039194,0.282291171,3.08665242,9.820802608
0.011611421,46.59658717,4214.835855,113.3522427,0.2996066,2.868353207,10.54091916
0.040197302,43.56027556,4162.704647,116.5814849,0.289078415,3.627431111,10.95952228
0.011947794,44.23547254,4729.639227,116.8135043,0.301196517,3.458631865,10.38434235
0.032390227,45.70427152,4432.951712,104.5746535,0.291113565,3.091432119,8.980958066
0.027681337,45.96066359,4438.959383,120.2928832,0.264022159,3.027334102,10.24977144
0.026470622,45.05917079,4845.494642,107.3531686,0.246302731,3.252707302,8.691977467
0.027820713,45.87351094,4530.888705,119.7952251,0.281950619,3.049122264,10.99965481
0.035245545,45.75345864,4755.584618,99.07944028,0.29559569,3.07913534,8.668797278
0.043433037,43.68685394,4660.85047,104.9640866,0.280596545,3.595786515,9.409470935
0.018332616,46.4467529,4708.386856,114.4163276,0.287894233,2.905811776,10.38070608
0.019533488,46.57863304,4788.494714,108.34683,0.288953279,2.872841739,9.002679411
0.047615881,45.33394949,4970.741895,104.9939077,0.26682414,3.184012627,8.845665057
0.033672316,42.85039476,4627.95596,112.7807523,0.258651118,3.804901309,10.6181188
0.016827097,45.92665467,4532.862408,125.8099604,0.276599382,3.035836334,11.19205265
0.016432322,44.29775443,4388.183174,108.0840667,0.265147466,3.443061393,9.602180664
0.038308854,45.94514756,4312.337504,101.064377,0.269206023,3.031213109,8.853847145
0.021277475,43.45028993,4703.835043,108.9586303,0.284633723,3.654927518,8.892361156
0.024771231,43.2874936,4494.009624,109.8646511,0.267126541,3.6956266,9.366877293
0.042174977,46.45946159,4871.795852,111.5367123,0.251373101,2.902634602,9.446390551
0.011502649,46.04973603,4560.697184,113.2252731,0.245669994,3.005065992,9.596287545
0.042558811,46.28685719,4802.507717,115.128852,0.265232574,2.945785703,10.91334412
0.033308578,45.5252389,4659.224469,125.4860348,0.245816637,3.136190276,11.13123865
0.038146314,45.13848704,4294.959745,109.3389843,0.295966765,3.232878241,9.106381436
0.032026418,43.77722538,4421.470967,109.8108765,0.248545306,3.573193655,8.819526265
0.040750567,45.88988247,4719.623864,99.50529488,0.265810729,3.045029383,8.59386305
0.016516106,43.54326676,4598.870847,112.1365102,0.253681498,3.63168331,9.517490297
0.037792829,44.16169552,4641.395834,99.9091817,0.288403454,3.47707612,8.685366285
0.025903776,44.00759666,4485.686974,116.8800445,0.27760983,3.515600835,9.991494571
0.023458014,45.12014068,4369.394681,117.765173,0.2512324,3.23746483,10.08415398
0.018541499,46.66590366,4210.992334,119.1528076,0.261490898,2.851024086,11.1732205
0.018420278,44.93270286,4822.464273,109.85759,0.306533325,3.284324286,9.280837812
0.04252568,43.32720022,4678.827272,107.3617898,0.297711339,3.685699944,8.600979681
0.018080627,43.92786235,4863.450542,117.2496022,0.289989298,3.535534413,10.85514932
0.033805267,43.88310642,4979.732885,111.1364709,0.289304076,3.546723395,8.926678597
0.045608827,44.36961373,4622.000945,106.3967318,0.278615992,3.425096566,8.628911644
0.021098587,45.81221068,4956.959876,109.6641542,0.302496422,3.06444733,9.669034187
0.032717809,43.10218416,4656.259395,110.5794007,0.305905992,3.741953961,9.141978219
0.036067192,44.96055593,4436.772232,108.012268,0.24935819,3.277361017,8.73897348
0.016466857,45.50829539,4482.863978,115.0969803,0.265456927,3.140426153,9.682444812
0.018469834,43.42894023,4669.445719,114.9771923,0.279233201,3.660264942,9.650884715
0.035693021,44.94514962,4586.672908,102.2200472,0.288295624,3.281212596,8.738571414
0.03012545,44.49981675,4348.53249,119.2361316,0.247762436,3.392545812,10.62358065
0.011377252,45.58157301,4450.428614,119.5678924,0.246304563,3.122106747,10.86646243
0.02999836,44.85224991,4411.473356,108.8150458,0.299936607,3.304437523,8.714899082
0.037058717,45.25332489,4839.72711,104.27426,0.25667725,3.204168777,8.493684876
0.017982865,46.16804682,4406.918321,122.3334459,0.283261074,2.975488295,11.11492404
0.025732827,45.6866318,4375.754107,113.8079768,0.263034795,3.09584205,10.75325645
0.024023502,46.60554343,4575.498911,107.1836055,0.249783215,2.866114143,9.717064012
0.033779053,43.24762615,4328.283096,124.9874779,0.25310073,3.705593464,11.1411061
0.027626595,46.02673571,4752.857529,122.8392002,0.281218482,3.010816072,10.99973087
0.043481645,44.09269471,4615.429273,116.4504898,0.293639931,3.494326322,10.01789918
0.025339245,44.17084795,4996.694039,124.0471942,0.255490961,3.474788013,10.98592212
0.018163506,43.54742172,4779.013497,118.9400566,0.296315229,3.63064457,10.80836864
0.021889512,44.61082973,4608.947946,128.2494264,0.264027827,3.364792568,11.72633565
0.033203448,43.3186431,4384.256647,109.2416942,0.258652922,3.687839226,9.693754948
0.036914867,46.11080853,4356.323367,107.5840503,0.288916432,2.989797868,9.52865412
0.044586357,45.92202999,4812.163591,119.0434582,0.251876456,3.036992502,10.54777013
0.023377701,45.38382473,4353.600664,110.5285523,0.279423678,3.171543819,9.893213406
0.036696621,45.36431709,4573.398463,119.6963088,0.268011498,3.176420728,10.15049886
0.010185281,46.5713382,4298.982418,119.1517645,0.261859624,2.87466545,10.75246467
0.047047719,45.53736465,4609.188175,107.2551527,0.272033385,3.133158836,8.51214085
0.029506683,43.10717339,4737.014942,115.3023424,0.299906066,3.740706653,9.867100536
0.013011149,44.13392607,4342.814684,99.44496539,0.262297893,3.484018483,8.100747108
0.034931925,44.58446972,4655.182834,107.2229129,0.261919054,3.371382571,9.538139131
0.018768559,46.60507664,4767.330035,112.4932748,0.29020792,2.86623084,10.13265522
0.02628695,45.71479435,4448.963744,103.2900771,0.259045449,3.088801412,8.214817512
0.023320077,46.69098371,4674.022217,113.5231168,0.259941313,2.844754072,9.389904821
0.028097581,46.30837335,4611.009651,109.3704881,0.278635141,2.940406662,9.140723096
0.01881784,46.38014989,4682.694759,116.4898425,0.260536219,2.922462529,10.67027139
0.027000097,43.60844267,4695.707885,121.4931675,0.29452832,3.615389333,11.35203911
0.037018242,42.88766796,4533.026109,109.9042746,0.27319813,3.795583011,8.664836062
0.010247353,46.48664968,4866.631201,118.2318101,0.256848295,2.89583758,10.58074437
0.029245028,45.98741925,4202.435002,116.8513367,0.265354201,3.020645187,11.25616541
0.038349788,43.56342367,4735.294518,109.7741832,0.274599155,3.626644082,8.713566868
0.014113704,43.3040466,4802.085636,102.0554327,0.277829318,3.69148835,8.757423525
0.039784147,44.29836738,4496.392715,101.6741266,0.252007185,3.442908156,8.413920324
0.012700102,44.27761783,4261.822807,114.4679437,0.264766155,3.448095542,10.71625496
0.031936767,44.0911214,4643.801409,116.0859114,0.28463217,3.49471965,10.13337709
0.020592653,44.27024142,4614.555525,113.9437535,0.257056826,3.449939645,9.826453945
0.030399403,45.87884046,4329.414892,117.9310793,0.248203175,3.047789884,11.08252203
0.043366564,44.98027085,4514.675404,108.1078305,0.259958207,3.272432286,8.619851814
0.023735468,44.95042768,4563.406693,108.19169,0.260257027,3.279893079,10.05280949
0.02834092,44.94477168,4395.223872,111.7734212,0.301826164,3.281307081,8.950605318
0.03496952,46.72914965,4441.738646,109.3967218,0.267292706,2.835212588,9.732426235
0.01516285,44.38105517,4456.97106,115.4222373,0.281507573,3.422236207,10.14713379
0.027197243,45.66219052,4821.497094,108.2837447,0.257521158,3.101952371,8.899984325
0.030821753,44.18632353,4364.474061,113.5022686,0.276750334,3.470919119,10.51231312
0.03219227,46.5406133,4327.31812,107.3770186,0.248091749,2.882346676,8.78780659
0.016253258,44.22488719,4341.03739,98.8885546,0.257892534,3.461278204,7.940862307
0.047956649,45.20025401,4804.229783,120.4509297,0.297356252,3.217436498,10.8200848
0.01653467,42.9801815,4319.922446,116.0518381,0.250057527,3.772454624,10.44639054
0.044989883,44.45976244,4239.037418,102.5219345,0.265988884,3.402559389,9.114420493
0.037624612,43.80662492,4468.057339,122.090456,0.264467769,3.56584377,11.21562814
0.033696311,42.8855417,4280.316124,108.4258004,0.287256112,3.796114575,8.594739103
0.034128885,44.82236553,4362.786977,120.2738981,0.24953167,3.311908618,10.82768987
0.011925713,42.92033655,4431.277409,110.677999,0.262105493,3.787415862,9.981336391
0.028851487,45.42846293,4459.551852,97.48496172,0.290199275,3.160384266,8.195531105
0.039694797,46.40346441,4717.38984,116.4217189,0.275417544,2.916633898,10.53923382
0.029036253,45.85872585,4693.942559,117.9837541,0.266646713,3.052818537,10.2198341
0.014021214,46.23977409,4425.499535,124.7401458,0.262031433,2.957556477,11.04597903
0.021488848,46.54459481,4829.3688,115.7845301,0.249765253,2.881351297,10.49497126
0.033464339,45.69674246,4419.525625,113.8288835,0.265975047,3.093314385,10.08181739
0.030483722,44.75795965,4256.158857,104.4822026,0.300290648,3.328010086,8.334052432
0.037972517,43.1658329,4366.9575,122.4949826,0.258660182,3.726041774,11.52137137
0.036271204,44.5479035,4876.305195,116.7847042,0.247733537,3.380524124,11.25349
0.043554154,44.59997014,4734.129511,101.6269837,0.28356554,3.367507466,8.731432984
0.045895429,46.19960459,4322.163048,110.6029265,0.288531972,2.967598851,9.537708712
0.013431771,42.98650018,4761.233248,110.2946906,0.267847308,3.770874954,9.09998045
0.026809984,45.60667187,4737.136812,105.1985799,0.264184101,3.115832032,8.518405166
0.021654443,44.49302752,4247.138112,121.1472235,0.274638529,3.39424312,11.58631102
0.023493822,44.7257676,4564.076468,119.7749167,0.295726239,3.336058099,10.96699932
0.033296906,43.7341943,4497.314077,121.4277929,0.250379016,3.583951425,11.31771354
0.042121821,44.9550014,4847.052907,119.4190509,0.247508378,3.278749651,11.8760466
0.011468518,44.05003629,4502.678961,121.2752897,0.298680094,3.504990926,10.95313837
0.019784651,45.83838923,4741.498435,103.6149087,0.249227005,3.057902692,9.398462121
0.041524758,43.44753692,4858.137858,102.8791591,0.297406235,3.655615769,8.494542158
0.036817373,44.37239555,4665.480719,119.143586,0.26605867,3.424401112,11.55519261
0.026265461,44.9363159,4356.061773,115.0314637,0.26855147,3.283421024,10.6047701
0.038681918,46.17582669,4907.089893,112.0888363,0.281203696,2.973543328,9.633896381
0.029934711,44.78350284,4440.349465,109.4184186,0.258598304,3.321624289,8.590766023
0.030812945,44.70133346,4490.918373,111.5357736,0.26683194,3.342166635,9.958601134
0.023071788,46.7358365,4286.58148,118.8681543,0.279688689,2.833540875,11.21407027
0.013355918,45.29299816,4215.181256,112.9952881,0.281025784,3.194250459,10.66599159
0.03675013,43.08987231,4895.692797,105.1520618,0.306475119,3.745031923,8.523975814
0.043484785,43.34575337,4694.288945,104.3910305,0.286989536,3.681061657,8.751901583
0.031707843,44.20083334,4398.476388,118.9002794,0.30058726,3.467291664,11.37311599
0.049141019,46.00012776,4720.660794,104.9823542,0.288343725,3.01746806,8.394443894
0.039900825,46.57065271,4584.302515,115.260442,0.249146852,2.874836823,10.10006737
0.028021462,44.21733387,4630.808553,114.6828444,0.262594252,3.463166532,10.47571671
0.01282275,45.06540009,4825.253745,116.6220699,0.26065827,3.251149977,10.60824005
0.04210243,43.12803132,4239.321176,101.1427598,0.293501432,3.73549217,8.458548231
0.036850833,45.13078501,4757.816768,116.5099419,0.293240458,3.234803748,11.10125949
0.031653415,43.96802053,4363.191071,117.105451,0.284839021,3.525494869,11.40801824
0.025914628,45.83298195,4267.424628,114.3014792,0.249950375,3.059254514,10.88813267
0.047537906,44.66100658,4771.02466,117.5572872,0.298297712,3.352248355,9.870454929
0.012964217,43.91012041,4153.993611,104.4722805,0.265990672,3.539969896,8.47380789
0.047836986,46.33871055,4159.667559,115.8297585,0.28528863,2.932822362,10.6349787
0.038202531,46.54803229,4698.604733,118.0905119,0.294131631,2.880491927,10.61482765
0.013894676,42.90309608,4703.339607,125.040052,0.268602359,3.791725979,11.56065569
0.011726396,43.59852451,4317.893336,113.353278,0.2887598,3.617868872,10.87872548
0.039397034,44.882538,4339.613403,107.3555232,0.275874691,3.296865499,8.319133519
0.013908291,43.17457779,4661.820146,116.0834718,0.283101584,3.723855552,10.88432183
0.032971503,45.89199257,4930.062126,117.1023397,0.291817765,3.044501858,10.83635518
0.015892122,46.19308151,4634.146915,116.0400816,0.254384141,2.969229623,11.07157798
0.044471425,44.7105945,4753.411364,104.7319245,0.293467525,3.339851374,8.885906691
0.033123002,43.21948906,4858.284489,111.2039066,0.26363882,3.712627736,9.46388469
0.018918,44.93778021,4585.399014,121.1032808,0.287331042,3.283054948,10.48221616
0.042930929,44.12631099,4579.030874,104.0285565,0.275470517,3.485922252,8.697725954
0.025038849,43.83436421,4542.775536,101.0903166,0.256771699,3.558908948,8.247277929
0.038085844,43.91599485,4607.152008,100.9609534,0.27190908,3.538501287,8.25379324
0.024093082,45.8777157,4844.385651,105.5767092,0.29239278,3.048071074,8.632825172
0.037827107,46.44115231,4706.475477,118.3448184,0.291340321,2.907211922,10.5093091
0.032910811,44.96638373,4327.595041,118.769123,0.30698177,3.275904068,10.43907684
0.036091245,46.39814889,4724.889137,109.593046,0.288494976,2.917962779,9.044950896
0.033434085,43.70153351,4393.817387,107.7240377,0.272465692,3.592116621,8.424696379
0.027110925,44.68680669,4172.77131,106.8841069,0.246375181,3.345798328,9.288247226
0.044467636,43.25317068,4438.579185,115.3946951,0.26444347,3.704207331,9.756803311
0.022172304,46.02478547,4410.570307,105.5935465,0.306717223,3.011303632,9.041194316
0.018141421,43.78371657,4748.550898,116.7626378,0.261084028,3.571570856,9.925462947
0.035663187,44.71815868,4958.746796,111.845504,0.300510164,3.337960331,10.37071645
0.049553622,46.6909006,4895.057759,118.3539697,0.302568474,2.844774851,10.72028398
0.012761477,46.30199071,4568.573794,107.692654,0.253375583,2.942002321,8.836319763
0.029733664,45.5343284,4793.190193,116.649861,0.259035284,3.133917899,10.97335776
0.018006168,43.93964244,4356.425084,101.925446,0.291584003,3.53258939,8.283752963
0.026437316,44.27921359,4640.75901,116.8618992,0.255229803,3.447696604,10.90760686
0.042618457,45.58726502,4755.59791,116.2228246,0.301099757,3.120683744,11.00113943
0.029354409,46.15435896,4738.657198,111.6245594,0.292938238,2.978910261,9.993043173
0.029331771,43.52284591,4710.554442,113.4910517,0.281780858,3.636788522,9.471587466
0.042354342,44.14867393,4170.416885,102.4687677,0.285184511,3.480331517,8.765037611
0.041586945,43.73533445,4687.720311,123.6893734,0.296492784,3.583666387,11.05336762
0.048764105,43.3250416,4331.677204,120.2666456,0.285105781,3.6862396,10.67517283
0.040979097,43.81512845,4460.070039,122.8626149,0.270995884,3.563717887,10.94960872
0.040132517,43.98076503,4367.893689,111.6809717,0.264030378,3.522308742,10.3372189
0.010294122,44.97705795,4537.245648,118.2009757,0.252539919,3.273235514,11.42413475
0.049386179,46.16049823,4847.782249,114.3453175,0.268753958,2.977375443,10.71593547
0.04570236,46.41692696,4190.677331,104.6380734,0.264574453,2.91326826,8.03227259
0.047472898,43.40452884,4431.788498,109.6893329,0.293931023,3.666367789,9.861034323
0.036935659,44.69228921,4384.73594,103.1770305,0.261728593,3.344427697,8.432646104
0.048030908,45.15888599,4465.021254,114.2252298,0.281196029,3.227778504,10.44064561
0.034341091,43.31768281,4913.053977,115.9441378,0.253927502,3.688079296,10.73511679
0.026114931,45.26249998,4696.374131,110.4089235,0.278805042,3.201875005,9.146256166
0.032353635,44.65117454,4469.233814,105.7201331,0.303192274,3.354706365,8.804676002
0.023705806,43.26898595,4815.619729,109.6305225,0.244163759,3.700253512,8.724648182
0.020930381,45.0425003,4752.393658,128.5047915,0.269536168,3.256874925,11.68679583
0.029228562,45.19893043,4867.312863,115.225864,0.269445421,3.217767393,10.89796454
0.019283143,45.48970488,4894.969052,115.9866055,0.277269288,3.145073779,10.14651903
0.026662633,43.43275053,4783.753445,121.0512655,0.2836775,3.659312368,10.62351387
0.047777943,46.63152222,4752.832034,112.5848535,0.305171506,2.859619444,9.861152973
0.012498304,45.51744487,4496.183689,104.8614357,0.275719116,3.138138783,9.276620295
0.017849829,43.27222977,4345.755707,121.816649,0.292949666,3.699442557,11.01259382
0.039934234,43.4622685,4909.655682,115.581491,0.263489454,3.651932876,10.07040736
0.032555717,45.48989751,4851.543794,102.2910065,0.302287298,3.145025623,8.653066928
0.02162018,43.47544913,4583.494322,122.9428492,0.300874509,3.648637718,11.81935342
0.013986557,46.42133985,4329.806893,105.1993796,0.28061061,2.912165039,8.038218347
0.025469414,45.09732999,4268.434462,112.9785966,0.294304481,3.243167502,9.408909525
0.034943428,43.90992179,4646.972549,119.5895654,0.25582159,3.540019552,10.99001854
0.031533055,43.61199492,4803.689574,106.4523989,0.288613813,3.61450127,9.487175811
0.012841396,45.77092573,4542.280176,114.8098546,0.292350247,3.074768568,9.856062344
0.019889243,43.15660208,4487.640919,108.9572315,0.276046709,3.72834948,9.058141384
